ano,sigla_uf,ramo_justica,id_tribunal,sigla_tribunal,despesa_beneficios,despesa_beneficios_quadro_ativo,despesa_beneficios_quadro_ativo_segundo_grau,despesa_beneficios_quadro_ativo_adm,despesa_beneficios_quadro_ativo_primeiro_grau,despesa_beneficios_quadro_inativo,despesa_cargos_comissao,despesa_cargos_comissao_segundo_grau,despesa_cargos_comissao_adm,despesa_cargos_comissao_primeiro_grau,saldo_depositos_judiciais,despesa_estagiarios,despesa_funcao_confianca,despesa_funcao_confianca_primeiro_grau,despesa_funcao_confianca_segundo_grau,despesa_funcao_confianca_adm,despesa_aquisicao_ti_comunicacao,despesa_custeio_ti_comunicacao,despesa_outras_idenizatorias_indiretas_rh,despesa_outras_idenizatorias_indiretas_rh_segundo_grau,despesa_outras_idenizatorias_indiretas_rh_adm,despesa_outras_idenizatorias_indiretas_rh_primeiro_grau,despesa_capital,despesa_rh_magistrados,despesa_projetos_construcao_obras,despesa_pessoal_encargos,despesa_pessoal_encargos_quadro_ativo,despesa_pessoal_encargos_quadro_ativo_primeiro_grau,despesa_pessoal_encargos_quadro_ativo_segundo_grau,despesa_pessoal_encargos_quadro_ativo_adm,despesa_pessoal_encargos_quadro_inativo,despesa_total_justica_estadual,despesa_rh,despesa_rh_servidores,despesa_terceirizados,execucao_orcamentaria_despesa_pessoal_encargos,execucao_orcamentaria_despesa_capital,execucao_orcamentaria_outras_despesa_correntes,despesa_total_pib,despesa_media_magistrado,despesa_media_servidor,despesa_media_terceirizado,despesa_media_estagiario,proporcao_despesa_total_dp,proporcao_despesa_rh_dtj,proporcao_despesa_bens_servicos_capital_dtj,proporcao_despesa_pessoal_encargos_quadro_permanente_dtj,proporcao_despesa_pessoal_ativo_encargos_dtj,proporcao_despesa_pessoal_inativo_pensao_dtj,proporcao_despesa_custeio_capital_dtj,despesa_total_justica_pc,proporcao_despesa_pleitos_eleitorais_dt,despesa_pleito_eleitoral_eleitor,gastos_totais,proporcao_arrecadacao_custas_emolumentos_dtj,proporcao_arrecadacao_receitas_execucao_fiscal_dtj,proporcao_valores_pagos_jurisdicionados_dtj,proporcao_saldo_depositos_judiciais_pendentes_dtj,despesa_ti_comunicacao_relacao_dtj,magistrados_inativos_instituidores_pensao,cargos_magistrados_providos,despesa_outras_correntes,despesa_outras_correntes_capital,orcamento_despesa_pessoal_encargos,orcamento_despesa_capital,orcamento_despesa_outras_correntes,recolhimentos_diversos,receita_corrente_execucoes_fiscais,quantidade_servidores,quantidade_servidores_inativos_instituidores_pensao,quantidade_estagiarios,quantidade_terceirizados,quantidade_pessoal_saiu_cessao_requisicao,valores_pagos_jurisdicionados
2011,,Federal,999991,TRF,31826626746,0,0,0,0,0,0,0,0,0,1210168302307,5068618884,0,0,0,0,5680684668,6183484913,8446511736,0,0,0,25945587368,0,0,58190093934,51187552376,0,0,0,7002541558,679884325042,617063733135,0,26726609414,,,,0.00155353057627484,,,316961697195272,813754345253863,0.00409816380869103,0.907601058601963,0.0923989413980374,0.902694095864156,0.752886196822347,0.10299607300944,0.0849274112363644,35.3408274131838,,,1658997435876.43,0.00971766180753154,1.88809679214713,1.94315815713414,1.77996205785777,0.0174502766779733,0,1749,36875004539,62820591907,0,0,0,6606885939,923708548518,26269,0,4530,5669,513,1321122772113
2011,RS,Militar Estadual,12645,TJMRS,286901,,,,,,,,,,,173202,,,,,125270,12994274,15822852,,,,82472,,,1961664864,1148012773,,,,813652091,2106110064,2111559231,,15982131,,,,7.94589353252259e-05,,,1452921,721675,0.000583450185837035,1.00258731349949,-0.00258731349949058,0.945038437459363,0.545086789443308,0.386329330507392,0.019728091000661,1.96226980079251,,,36097512951.83,,,0,,0.0121177304245577,,13,-136963670000002,-544916700000018,,,,,,81,,24,11,0,0
2011,MS,Militar Estadual,13384,TJMSP,299894897,,,,,,,,,,0,11143452,,,,,12148925,7178063,87819182,,,,75649594,,,33611757,2609670102,,,,751505598,39611020,3423727332,,11000,,,,2.75713596780491e-05,,,1000,506520545454545,0.000247646592401061,0.864337078923996,0.135662921076004,0.924255572565412,0.658824262036171,0.189721344716698,0.0221890388078873,0.952481441217117,,,159949788187.88,0.0594835363997191,,0,0,0.00487919472914356,,14,461725074,537374668,,,,235620355,,240,,22,11,0,0
2011,MG,Militar Estadual,13389,TJMMG,70179943,,,,,,,,,,0,37555,,,,,4577213,96448,26799297,,,,408937,,,28253535,1976130997,,,,849222547,3128025842,2890273094,,343648,,,,7.81762771294935e-05,,,245462857142857,4694375,0.000574993374416199,0.92399271617015,0.0760072838298502,0.925674399527547,0.631750214613476,0.271488341175923,0.0252600214931345,1.58552042630683,,,54401076276.33,3.6771755033346e-05,,0,0,0.0149412480461215,,13,196859048,237752748,,,,115023,,148,,8,14,0,0
2011,,Militar Estadual,999991,TJM,39876494,0,0,0,0,0,0,0,0,0,0,32219152,0,0,0,0,70448055,21136817,130441331,0,0,0,124790494,0,0,8148194064,5733813872,0,0,0,2414380236,9195237906,8425559657,0,51446931,,,,4.37482276453811e-05,,,142908141666667,596650962962963,0.000367151027324288,0.916295993984258,0.0837040060157417,0.92949840899962,0.623563406473542,0.262568544792581,0.0226700580377567,1.27624934166253,,,250448377416.04,0.0332530860289146,,0,0,0.00996003289270415,0,40,644887755,769678249,0,0,0,235735378,0,469,0,54,36,0,0
2011,,Militar Uniao,13309,AudM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658997435876.43,,,,,,,36,,,,,,,,,,,,,
2011,,Militar Uniao,999992,JMU,1485910023,0,0,0,0,0,0,0,0,0,0,120336575,0,0,0,0,258276668,24854614,446318131,0,0,0,897925719,0,0,27982608821,14805302083,0,0,0,13177306738,32252977036,29641397412,0,1001305857,,,,7.36978102829786e-05,0,0,,182328143939394,0.000194412458624212,0.919028261450563,0.0809717385494374,0.913668180494096,0.459036760125265,0.408560943794175,0.0626164880452991,1.6765306288246,0,0,1658997435876.43,0,0,0,0,0.0157139853302316,0,51,1713653905,2611579624,0,0,0,0,0,826,0,66,0,16,0
2011,,Superior,12728,STJ,2727278307,,,,,,,,,,,684367593,,,,,2131633491,310883843,387761268,,,,2937145662,,,7174606615,4959156685,,,,221544993,89482218105,80570326055,,502485273,,,,0.000204466196290706,,,299633436493739,112375631034483,0.000539375264662344,0.900405999775926,0.0995940002240738,0.832269763022768,0.554205828825213,0.247585495410982,0.0966266389916062,4.6513436332016,,,1658997435876.43,0.0500853979920461,,,,0.0272961196730048,,33,597474638799999,891189204999999,,,,4481752507,,2734,,609,1677,112,
2011,SE,Superior,12991,TSE,91567215,,,,,,,,,,,41425109,,,,,,11639490406,489831534,,,,15398009079,,,13722215179,10136702207,,,,3585512972,45933017946,18945304469,,2060334431,,,,0.000104956601014862,,,338314356486043,943624350797267,0.000276872145505964,0.412455033790128,0.587544966209872,0.300737530685221,0.220684437040844,0.0780595992237048,0.380984516183395,2.38762801259755,,,1658997435876.43,0.00396203949006682,,,,,,14,11589704398,26987713477,,,,181988431,,792,,439,609,48,
2011,,Superior,13221,TST,38565295,,,,,,,,,,,3892625,,,,,19563504,10707449,8132839,,,,21588623,,,568863803,433516194,,,,135347609,661222552,659205922,,30114960,,,,0.000151088856503792,,,372709900990099,724883612662942,0.000398567555139519,0.996950149395388,0.00304985060461156,0.918645463864941,0.655628264173301,0.204692971512563,0.0840809313473023,3.43707763677201,,,1658997435876.43,1.42975915921271e-05,,,,0.0457802791336131,,27,-19571993,2016630,,,,945389,,2106,,537,808,64,
2011,,Superior,13309,STM,1485910023,,,,,,,,,,,120336575,,,,,258276668,24854614,446318131,,,,897925719,,,27982608821,14805302083,,,,13177306738,32252977036,29641397412,,1001305857,,,,7.36978102829786e-05,,,,182328143939394,0.000194412458624212,0.919028261450563,0.0809717385494374,0.913668180494096,0.459036760125265,0.408560943794175,0.0626164880452991,1.6765306288246,,,1658997435876.43,,,,,0.0157139853302316,,15,1713653905,2611579624,,,,,,826,,66,,16,
2011,,Trabalho,13197,TRT1,4694070476,,,,,,,,,,3114276682,108601611,,,,,43535676,52502932,604569318,,,,486613983,,,116169389201,79711968044,,,,36457421157,122814673425,12097376426,,409120413,,,,0.00239513183806478,,,431561617088608,412933882129278,0.000740294534331925,0.985010674102193,0.0149893258978066,0.984112535631245,0.649042706551495,0.296849066486047,0.0381584674966537,76.2223842771512,,,1658997435876.43,0.01922370944089,,1.25690019746922,2.53575293175519,0.00781979915931206,,284,135429518200001,184090916500001,,,,2360953597,,3820,,263,948,196,15436578728
2011,,Trabalho,13198,TRT2,6257925923,,,,,,,,,,577303149186,116863628,,,,,537949832,394257502,884950688,,,,118297598,,,13363882052,97043931511,,,,36594889009,143156925106,137241043044,,2600408208,,,,0.00168601116511237,,,283268867973856,898950984615385,0.000862912274667693,0.958675543934605,0.0413244560653953,0.977226538914649,0.677884995358375,0.255627794337602,0.0272445626581604,67.5319354730667,,,1658997435876.43,0.0335803679803857,,1.75212206682475,4.03265960594319,0.00651178651196755,,421,473290608199999,591588206199999,,,,4807262224,,4826,,130,918,370,250828407497
2011,,Trabalho,13199,TRT3,4305861028,,,,,,,,,,157404649828,2503982,,,,,221852085,140848234,870312639,,,,4415701384,,,10245579907,742772072,,,,2817859187,112898050419,105341303841,,1764793932,,,,0.00282157172694332,,,276613468965517,705347042253521,0.000680519740281318,0.93306574781447,0.0669342521855297,0.945646622787321,0.6579139934156,0.249593254847364,0.0569619536575959,57.2252833164231,,,1658997435876.43,0.0161667480990693,,1.18000030797325,1.39421937973085,0.00321263580419596,,288,3141045194,7556746578,,,,1825194342,,3304,,355,638,21,133219734264
2011,,Trabalho,13200,TRT4,407012454,,,,,,,,,,213860678722,85658712,,,,,856414474,234534187,693308061,,,,1960294114,,,93266579185,66579132279,,,,26687446906,99842573208,94726960537,,681414579,,,,0.00376684234259402,,,132057088953488,793136222222222,0.000601824759031374,0.948763212859681,0.0512367871403189,0.974901793869239,0.666841109356197,0.267295263418367,0.0273166778195723,93.0236598686485,,,1658997435876.43,0.0335188015540033,,1.57617453163147,2.1419788357865,0.0109266881446179,,261,3155318557,5115612671,,,,3346603398,,3348,,108,516,8,157369321063
2011,,Trabalho,13201,TRT5,3097476849,,,,,,,,,,226478744335,169564893,,,,,213436543,31469792,384655911,,,,984045523,,,66112142399,49696920971,,,,16415221428,70659854411,676519079,,985544696,,,,0.00424121606872547,,,195544582539683,672876559523809,0.000425919009173581,0.957430615501923,0.042569384498077,0.979475825769969,0.703326116155476,0.23231326422666,0.0302739813127465,50.1221379646965,,,1658997435876.43,0.0268826900059999,,0.431196615701728,3.20519687201256,0.00747432141493038,,210,2023900988,3007946511,,,,1899526962,,2399,,252,504,116,30468290088
2011,,Trabalho,13202,TRT6,21164467,,,,,,,,,,95889638664,685062,,,,,3616875,558935,3585718,,,,10266516,,,473323696,362125978,,,,111197718,507058526,482941291,,6795093,,,,0.00460286265706991,,,18822972299169,901397368421053,0.000305641536891301,0.952436979631815,0.0475630203681853,0.975209246358279,0.714169981238024,0.219299572531002,0.0349992556874983,57.1984097744522,,,1658997435876.43,0.0154543328988417,,1.38448469555958,1.89109607169883,0.00823536098079534,,148,13850719,24117235,,,,783625126,,1730,,76,361,46,702014769
2011,,Trabalho,13203,TRT7,1128286164,,,,,,,,,,22072187857,78480212,,,,,118632158,21437611,170154927,,,,263464762,,,23342283729,17735773055,,,,5606510674,25158793267,23992522597,,398643565,,,,0.00280490115428715,,,215483008108108,572848262773723,0.000151650585606294,0.953643616463523,0.0463563835364775,0.9726448177901,0.704953249020233,0.22284497569102,0.0294365684053458,29.4939427450096,,,1658997435876.43,0.00863496928069893,,0.375774176514283,0.87731504539017,0.0055674279570366,,65,902805907999999,116627067,,,,217245407,,1008,,137,185,72,9454024822
2011,,Trabalho,13204,TRT8,1400251963,,,,,,,,,,31743815947,121425176,,,,,320665283,114401637,407475902,,,,956978389,,,32489892055,23432078749,,,,9057813306,35535224293,33746415618,,675220382,,,,0.00328664781315451,,,38148044180791,689915772727273,0.000214196981408999,0.949660971315372,0.0503390286846277,0.953705645377788,0.659404273230262,0.254896753466793,0.049348892032896,42.440750283474,,,1658997435876.43,0.0249958395555975,,0.0285759907022743,0.893305630640219,0.0122432580251281,,111,831830286000006,178880867500001,,,,888232765,,1161,,176,177,32,1015454239
2011,,Trabalho,13205,TRT9,2448187399,,,,,,,,,,22128954483,194739961,,,,,580044627,887967316,594200352,,,,147975444,,,55932209503,46772525414,,,,9159684089,60839487183,57027676931,,706527115,,,,0.00236616950884923,,,19356907260274,889223566210046,0.000366724419624309,0.937346443428519,0.0626535565714814,0.959580686904818,0.768785661741563,0.150554919397142,0.0391361207374758,57.874303053485,,,1658997435876.43,0.0531870878080672,,0.0265807256418143,3.63726841030694,0.0241292622763953,,196,233205581200001,381181025200001,,,,3235875147,,2218,,219,365,155,1617157717
2011,,Trabalho,13206,TRT10,1717870827,,,,,,,,,,70747987492,214764078,,,,,257923526,126761133,400100552,,,,61319943,,,34306965672,26611429295,,,,7695536377,3756519813,35720461426,,798631124,,,,0.00217247063433093,,,277302473611111,690559736334405,0.000226433129537387,0.950892400524123,0.049107599475877,0.958994981853434,0.708406467148321,0.204858133593983,0.0433005737483648,93.6580113889935,,,1658997435876.43,0.0212058510710695,,1.36690283174609,1.88333859566416,0.010240453349101,,99,1231537274,1844736704,,,,796601997,,1221,,311,288,147,51347975699
2011,,Trabalho,13207,TRT11,1269240132,,,,,,,,,,0,17525878,,,,,65923324,138133833,38198748,,,,45643282,,,27001109874,21582922619,,,,5418187255,30230368566,28663905595,,337830963,,,,0.00387379506018136,,,383898821590909,41728280952381,0.00018222070699,0.948182471954318,0.0518175280456816,0.935163921150322,0.713948378494936,0.179229943663135,0.0268534490152732,75.6032898059097,,,1658997435876.43,0.0147024947125483,,1.52795509602058,0,0.00675007175498027,,58,1110030151,1566462971,,,,444461834,,1022,,42,88,14,46190645705
2011,,Trabalho,13208,TRT12,1598000906,,,,,,,,,,59808712546,46045473,,,,,188287225,541277671,185542273,,,,85433988,,,41024288677,34311251197,,,,671303748,48724917193,47857563838,,373266891,,,,0.00279918348771916,,,203970978688525,47964034375,0.000293700979515132,0.982198977341215,0.0178010226587847,0.874753453436823,0.704182852914715,0.13777422039343,0.0261396492261864,77.1323423751008,,,1658997435876.43,0.0165629364910638,,1.00110031682122,1.22747694591449,0.0149731377297202,,123,130134750000011,867353355000001,,,,807027709,,1507,,96,183,61,48778530039
2011,,Trabalho,13209,TRT13,1220937037,,,,,,,,,,25473276929,21173348,,,,,1521897,85237516,171383831,,,,1114880651,,,25263231136,22082966284,,,,3180264852,271707036,26548095879,,223867198,,,,0.00732183662539843,,,205382750458716,730115448275862,0.000163777851685744,0.977085329472292,0.0229146705277077,0.974732512006056,0.812749151037811,0.117047570751904,0.0500510114504359,71.6656452972122,,,1658997435876.43,0.0075458875124603,,0.0237967058019064,0.937527320013899,0.00873835361407424,,67,-492272929999999,622607721000001,,,,205027073,,956,,29,109,18,64657324
2011,,Trabalho,13210,TRT14,1147597932,,,,,,,,,,37653083667,15808671,,,,,106113551,0,192739081,,,,141288291,,,19483912024,16819398475,,,,2664513549,21098910502,20019003252,,326543476,,,,0.00577670160105013,,,453532605555555,545126586206897,0.000127178680603889,0.948816918774188,0.051183081225812,0.977847171494675,0.797169051615516,0.126286783800871,0.0229225313768763,90.832349274014,,,1658997435876.43,0.00948797389234975,,1.10046881931648,1.78459848262927,0.00502933793619065,,60,938618959000003,107990725,,,,200185912,,735,,29,72,45,23218693129
2011,,Trabalho,13211,TRT15,4428322292,,,,,,,,,,267583867901,296756366,,,,,108795681,162076178,1117036541,,,,1843807917,,,87541579605,72444284918,,,,15097294687,97117378032,91037851935,,1466974401,,,,0.001652819107507,,,216367905752212,645122534782609,0.000585397999609891,0.937400224139115,0.0625997758608847,0.946997373288806,0.74594564212936,0.155454100933671,0.0371461705114333,47.6327582107786,,,1658997435876.43,0.0213335045692577,,1.5346028468241,2.75526248055041,0.0128713626060633,,380,423571818,6079526097,,,,2071854028,,3572,,460,678,12,149036604804
2011,,Trabalho,13212,TRT16,7212473,,,,,,,,,,8990158172,434003,,,,,123902536,348075,21185767,,,,584706224,,,1211443625,11121074465,,,,993361785,13862726525,12784060756,,4220071,,,,0.00265857050894816,,,196282372093023,429705940594059,8.35608676976434e-05,0.922189493743908,0.0778105062560916,0.925913349502507,0.802228511465208,0.0716570281617093,0.0757508721034227,20.8595020570255,,,1658997435876.43,0.0165494941118735,,0.657398431799476,0.648512985940188,0.00896292737045103,,50,493959545,1078665769,,,,229421111,,586,,101,215,57,9113334678
2011,,Trabalho,13213,TRT17,991389781,,,,,,,,,,61369446215,107430482,,,,,345537185,51104451,17433213,,,,14403683,,,16907623339,1527561408,,,,1632009259,18752199076,17473943855,,284557604,,,,0.00176947231080428,,,276269518446602,826388323076923,0.000113033321634361,0.931834382953199,0.0681656170468015,0.9545020851932,0.814603877555379,0.0870302865485642,0.0285846429972062,52.8669532217572,,,1658997435876.43,0.038427816336606,,1.41459815958067,3.27265330142232,0.021151739824885,,63,1134218391,1278255221,,,,720606062,,794,,130,103,67,26526826301
2011,,Trabalho,13214,TRT18,1478259806,,,,,,,,,,19246117228,288521245,,,,,142145772,5389249,250552355,,,,1767326241,,,21877378829,19677615177,,,,2199763652,25437232545,22911724487,,493489055,,,,0.00209710801493081,,,297282563253012,127101870044053,0.000153328944306426,0.900716084049937,0.0992839159500634,0.918167437974334,0.773575314932122,0.0864781044128321,0.100220672059748,41.8326271856801,,,1658997435876.43,0.0317742356433688,,1.05271644867922,0.756612072243019,0.00770674489267638,,86,758181816999998,2525508058,,,,808248621,,1184,,227,166,21,26778193109
2011,,Trabalho,13215,TRT19,776305797,,,,,,,,,,30730993474,13737941,,,,,65048388,27888388,118337975,,,,144767242,,,11731064778,10615396528,,,,111566825,12768357131,12295597203,,432456509,,,,0.0040333031457334,,,219521070558376,915862733333333,7.69642969595949e-05,0.962974098926776,0.037025901073224,0.979559895347354,0.831383115234702,0.0873775880916813,0.0462832990914092,40.6197815188981,,,1658997435876.43,0.0154652052706592,,0.768005099512124,2.4068087349616,0.00727867924169829,,46,327992686,472759928,,,,197465264,,562,,15,197,51,9806163389
2011,,Trabalho,13216,TRT20,516130349,,,,,,,,,,17144442372,24882278,,,,,89986664,28891301,139950362,,,,128203757,,,9587497349,8706490922,,,,881006427,10668793054,9913683382,,161353393,,,,0.00366521004971113,,,185463670114943,754008424242424,6.43086771762477e-05,0.929222577645098,0.0707774223549019,0.94702630811757,0.816070841184394,0.0825778907267948,0.029472821003132,51.0512779049286,,,1658997435876.43,0.0298999898475301,,1.89304500216431,1.60697112458959,0.0111425879570726,,31,626905915000001,755109672000001,,,,318996804,,399,,33,87,26,2019650537
2011,,Trabalho,13217,TRT21,967597029,,,,,,,,,,30480360392,53304209,,,,,84161308,57615532,73912164,,,,391873211,,,13515289206,1196055489,,,,1554734316,15807655527,1490185931,,29303231,,,,0.00385619117458656,,,153420057591623,750763507042254,9.52843879390868e-05,0.942698889442975,0.0573011105570255,0.916194448333135,0.756630536993356,0.0983532512676824,0.0466995076366077,49.4196643372515,,,1658997435876.43,0.0160458402934428,,1.64704396237189,1.92820246746512,0.00896887206061901,,47,513923006000002,905796217000002,,,,253647116,,654,,71,191,44,26035903595
2011,,Trabalho,13218,TRT22,475567142,,,,,,,,,,11132941123,32404848,,,,,58955658,41330049,84012736,,,,637350736,,,777969426,7405208275,,,,374485985,9045083687,8053517444,,120416756,,,,0.00348674196402063,,,185256547692308,5400808,5.45213843698413e-05,0.890375116769221,0.109624883230779,0.912679383372078,0.818699807680397,0.0414021581180313,0.0873593177623852,28.8029902831806,,,1658997435876.43,0.0135120831635485,,0.609245905366271,1.23082787382064,0.0110873166540333,,33,354215507000001,991566243000001,,,,122217923,,397,,60,65,33,55106802
2011,,Trabalho,13219,TRT23,612127875,,,,,,,,,,13693636635,77314655,,,,,235806098,52301275,560484306,,,,1735281804,,,14173602726,13035804003,,,,1137798723,17897440153,15174239275,,362837588,,,,0.00258805728522281,,,274876960606061,512017582781457,0.000107881059765141,0.847844113196069,0.152155886803931,0.826136613649835,0.728361368528723,0.0635732659683894,0.121550010973796,58.1853463563611,,,1658997435876.43,0.0133099546059982,,0.851939019192316,0.765117051261917,0.016097686067787,,75,987919074,2723200878,,,,238214116,,693,,151,132,43,1524752761
2011,,Trabalho,13220,TRT24,823635074,,,,,,,,,,12069721409,69659373,,,,,6143134,26961589,237402049,,,,844932876,,,13146967994,12264929554,,,,88203844,14917809054,13563680124,,109650708,,,,0.0027057778641409,,,174048742857143,849504548780488,8.99206275512963e-05,0.909227358716131,0.0907726412838692,0.936505020102398,0.822166948886595,0.0591265404193851,0.0686590740833597,60.212133856863,,,1658997435876.43,0.0198603605212763,,0.000620247046098168,0.809081371487569,0.00592532916060477,,60,509196053999998,135412893,,,,296273066,,624,,82,63,47,9252727
2011,,Trabalho,999991,TRT,48262860321,0,0,0,0,0,0,0,0,0,2523594823124,2516967738,0,0,0,0,6711408347,4082886708,8924042371,0,0,0,24158908085,0,0,1026194126981,795377075705,0,0,0,230817051276,1122676206687,1065914911589,0,18790180983,,,,0.00256530670013133,,,259210663305283,708406343371798,0.00676719675635847,0.94944108126643,0.0505589187335694,0.957049753884698,0.708465246673523,0.2055953888585,0.0404979249895833,58.3574361108591,,,1658997435876.43,0.0241162745257577,,1.12853826946582,2.24783852021866,0.00961478918917663,0,3262,32602387013,56761295098,0,0,0,27074767604,0,38720,0,3553,7249,1702,1266983063465
2012,AC,Eleitoral,13245,TRE-AC,244624076,,,,,,,,,,,9987998,,,,,412310,93128877,119180839,,,,406704551,,,3138643442,2891819157,,,,246824285,4204457211,3758628908,,71762414,,,,0.00414725630081507,,,18400618974359,665866533333333,2.31196913748077e-05,0.893962934898328,0.106037065101672,0.804685919777815,0.687798450994867,0.0587053863586103,0.116175510532506,55.4103160970287,,,1818561131651.34,,,,,0.0319565333305041,,17,391237520000001,445828303,,,,,,194,,15,39,1,
2012,AL,Eleitoral,13246,TRE-AL,456498638,,,,,,,,,,,0,,,,,16933614,126622439,134266143,,,,1826959669,,,6981294063,5698805362,,,,595986815,10297545152,7120871959,,191881115,,,,0.00297184041285896,,,242887487341772,,5.66246851578167e-05,0.691511603386073,0.308488396613927,0.722287942535064,0.553413971765219,0.0578765915762211,0.196050685304147,32.5308363239353,,,1818561131651.34,,,,,0.0287406925273368,,62,1349713524,3176673193,,,,,,413,,0,79,13,
2012,AP,Eleitoral,13247,TRE-AP,23555825,,,,,,,,,,,24340265,,,,,170846,0,76194222,,,,106705455,,,266169787,2588194947,,,,73502923,4049505498,3619789981,,332478427,,,,0.00363808605944667,,,291647742982456,695436142857143,2.22676347114208e-05,0.893884446579408,0.106115553420592,0.715459238524536,0.639138519080485,0.0181510861107121,0.114464382683004,57.965844615389,,,1818561131651.34,,,,,0.00421893488191036,,20,323010061999999,429715516999999,,,,,,155,,35,114,0,
2012,AM,Eleitoral,13248,TRE-AM,503605202,,,,,,,,,,,45165713,,,,,4383498,252234177,234927885,,,,158968801,,,6062005775,543512901,,,,626876765,10092787822,6623111496,,153951358,,,,0.00139706679395403,,,,54416521686747,5.54987547371326e-05,0.65622220666951,0.34377779333049,0.650525017744696,0.538516127145034,0.0621113587301964,0.0354793817442049,28.1059035946962,,,1818561131651.34,,,,,0.0293347251742116,,77,3310707525,3469676326,,,,,,462,,83,0,2,
2012,BA,Eleitoral,13249,TRE-BA,1068049637,,,,,,,,,,,6088436,,,,,57511991,2812968,210855303,,,,767874349,,,18113997319,14686033243,,,,3427964076,2402329172,19484849616,,1009717071,,,,0.00131582181136594,,,448763142666667,103193830508475,0.000132100545326105,0.811081588780707,0.188918411219293,0.798477043844514,0.611324768236216,0.142693354264442,0.0765288871078988,16.9472407894808,,,1818561131651.34,,,,,0.00251110296220472,,219,3770567755,4538442104,,,,,,1523,,59,225,53,
2012,CE,Eleitoral,13250,TRE-CE,968121304,,,,,,,,,,,5141952,,,,,69959,321070929,133932296,,,,2380422329,,,1312444084,103011799,,,,282326094,1846427889,13541042751,,310667786,,,,0.00190404912050119,,,223502004316547,724218591549296,0.000101532351971218,0.733364288509184,0.266635711490816,0.763233821800229,0.557897763642369,0.152903937208674,0.146024227811043,21.4551105768588,,,1818561131651.34,,,,,0.0177676491432155,,137,254281381,4923236139,,,,,,1017,,71,139,35,
2012,DF,Eleitoral,13251,TRE-DF,656687143,,,,,,,,,,,39855091,,,,,457516,3199360,50677096,,,,240440396,,,527916605,4030508859,,,,1248657191,7455941807,7268812819,,698757231,,,,0.000454349852789643,,,332741538571429,830314395833333,4.09991266019727e-05,0.974902032118288,0.025097967881712,0.796123862907183,0.540576759225235,0.167471423908875,0.131311743485017,28.1512241762607,,,1818561131651.34,,,,,0.0490464664915537,,28,-533114080000005,187128988,,,,,,496,,48,210,21,
2012,ES,Eleitoral,13252,TRE-ES,452205068,,,,,,,,,,,43151524,,,,,181338346,258303645,30146897,,,,315647998,,,7246475132,6279779648,,,,966695484,9725166703,8074069261,,30209064,,,,0.000832273717245628,,,215779028571429,695992322580645,5.34772603116679e-05,0.830224252969291,0.169775747030709,0.791624497051051,0.645724627636751,0.0994014306923701,0.0679566923820576,27.1799457723961,,,1818561131651.34,,,,,0.0452066277552219,,72,1335449444,1651097442,,,,,,331,,62,140,0,
2012,GO,Eleitoral,13253,TRE-GO,845945788,,,,,,,,,,,141463489,,,,,76270881,413613702,10743045,,,,332580022,,,10469861388,907483665,,,,1395024738,12292021531,12259128602,,419353351,,,,0.000885861502105732,,,291217604861111,105569767910448,6.75920172110918e-05,0.997324042354055,0.00267595764594505,0.920581463957086,0.738270481150201,0.113490261506767,0.0726810362109184,19.9708034432516,,,1818561131651.34,,,,,0.0398538663282138,,144,-299687092999999,328929290000007,,,,,,646,,134,144,7,
2012,MA,Eleitoral,13254,TRE-MA,704051245,,,,,,,,,,,6141125,,,,,246642604,338002271,116103616,,,,667392501,,,11115819085,9662770383,,,,1453048702,15151766462,11579152843,,285818892,,,,0.00250483373781538,,,172180055421687,818816666666667,8.33173336782002e-05,0.764211412051528,0.235788587948472,0.780098502682426,0.637732267536846,0.0958996236936588,0.0669639837404194,22.5663656212682,,,1818561131651.34,,,,,0.0385859217449177,,118,2905221118,3572613619,,,,,,693,,75,166,10,
2012,MT,Eleitoral,13255,TRE-MT,521562292,,,,,,,,,,,32193908,,,,,3697148,,177693128,,,,38637269,,,6558731019,5707541904,,,,851189115,9050662115,7081516666,,312898611,,,,0.0011360802857325,,,228393146715328,715420177777778,4.97682588584832e-05,0.782430785286254,0.217569214713746,0.782295617827293,0.630621476249862,0.0940471651890852,0.0423979796311289,29.0519613775208,,,1818561131651.34,,,,,,,67,193050818,1969145449,,,,,,452,,45,137,6,
2012,MS,Eleitoral,13256,TRE-MS,406455411,,,,,,,,,,,75965541,,,,,47161328,191329773,204398106,,,,262442597,,,6177177996,5524165055,,,,653012941,8906700684,7087479886,,223482832,,,,0.00143625882181392,,,212840792380952,744760205882353,4.89766361382215e-05,0.795746947995227,0.204253052004773,0.739177574343195,0.620225743627336,0.0733170411994503,0.0630863200566941,35.5544423349599,,,1818561131651.34,,,,,0.0267765932034098,,60,1556778201,1819220798,,,,,,397,,102,105,2,
2012,MG,Eleitoral,13257,TRE-MG,250221692,,,,,,,,,,,14126068,,,,,61704383,1028563719,187326682,,,,473399869,,,33896905261,28237723721,,,,565918154,41802875319,34761107237,,723229532,,,,0.000945161613687536,,,179907843781095,115787442622951,0.000229867858668248,0.831548236137732,0.168451763862268,0.870732501131473,0.675497163903593,0.135377805876138,0.0289634495177822,21.0537276933974,,,1818561131651.34,,,,,0.0260811748876149,,365,6568368213,7041768082,,,,,,2356,,122,402,40,
